,ocel:eid,time:timestamp,concept:name,case:concept:name,case:role,case:weight,case:price,case:ocel:type
3226,place_o-991022,2023-10-10 11:31:58+00:00,place order,o-991022,,,1310.16,orders
3227,pay_o-990999,2023-10-10 11:38:00+00:00,pay order,o-990999,,,553.82,orders
3228,confirm_o-991017,2023-10-10 11:56:15+00:00,confirm order,o-991017,,,8018.2,orders
3229,pay_o-990920,2023-10-10 12:03:35+00:00,pay order,o-990920,,,3228.27,orders
3230,reminder_o-990783_245,2023-10-10 12:34:30+00:00,payment reminder,o-990783,,,2742.43,orders
3231,reminder_o-990906_246,2023-10-10 13:21:16+00:00,payment reminder,o-990906,,,102.37,orders
3232,place_o-991023,2023-10-10 13:22:02+00:00,place order,o-991023,,,639.48,orders
3233,reminder_o-990894_247,2023-10-10 13:54:26+00:00,payment reminder,o-990894,,,5914.86,orders
3234,pay_o-991017,2023-10-10 14:41:02+00:00,pay order,o-991017,,,8018.2,orders
3235,pay_o-991009,2023-10-10 14:49:25+00:00,pay order,o-991009,,,1024.75,orders
3236,place_o-991024,2023-10-10 15:02:09+00:00,place order,o-991024,,,702.02,orders
3237,pay_o-990855,2023-10-10 15:15:01+00:00,pay order,o-990855,,,1064.26,orders
3238,confirm_o-991024,2023-10-10 15:16:57+00:00,confirm order,o-991024,,,702.02,orders
3239,pay_o-990964,2023-10-10 15:30:53+00:00,pay order,o-990964,,,718.01,orders
3240,confirm_o-991023,2023-10-10 15:38:14+00:00,confirm order,o-991023,,,639.48,orders
3241,confirm_o-991021,2023-10-10 15:56:13+00:00,confirm order,o-991021,,,323.31,orders
3242,place_o-991025,2023-10-10 16:22:24+00:00,place order,o-991025,,,2452.86,orders
3243,confirm_o-991016,2023-10-10 16:50:00+00:00,confirm order,o-991016,,,4458.37,orders
3244,confirm_o-991022,2023-10-10 17:18:04+00:00,confirm order,o-991022,,,1310.16,orders
3245,place_o-991026,2023-10-10 18:02:53+00:00,place order,o-991026,,,560.42,orders
3246,pay_o-990970,2023-10-10 18:05:36+00:00,pay order,o-990970,,,1535.18,orders
3247,reminder_o-990790_248,2023-10-10 19:00:03+00:00,payment reminder,o-990790,,,822.97,orders
3248,place_o-991027,2023-10-10 19:44:51+00:00,place order,o-991027,,,2529.7,orders
3249,pay_o-991004,2023-10-10 21:19:52+00:00,pay order,o-991004,,,2242.09,orders
3250,place_o-991028,2023-10-10 23:05:53+00:00,place order,o-991028,,,7625.18,orders
3251,place_o-991029,2023-10-11 08:55:15+00:00,place order,o-991029,,,2457.25,orders
3252,confirm_o-991026,2023-10-11 09:07:59+00:00,confirm order,o-991026,,,560.42,orders
3253,confirm_o-991020,2023-10-11 09:12:41+00:00,confirm order,o-991020,,,475.9,orders
3254,confirm_o-991025,2023-10-11 10:09:53+00:00,confirm order,o-991025,,,2452.86,orders
3255,pay_o-990883,2023-10-11 10:14:45+00:00,pay order,o-990883,,,2850.65,orders
3256,reminder_o-990782_249,2023-10-11 10:50:10+00:00,payment reminder,o-990782,,,663.91,orders
3257,confirm_o-991027,2023-10-11 10:52:26+00:00,confirm order,o-991027,,,2529.7,orders
3258,place_o-991030,2023-10-11 11:10:58+00:00,place order,o-991030,,,103.78,orders
3259,confirm_o-991028,2023-10-11 11:29:32+00:00,confirm order,o-991028,,,7625.18,orders
3260,confirm_o-991018,2023-10-11 11:46:27+00:00,confirm order,o-991018,,,596.65,orders
3261,pay_o-990947,2023-10-11 11:52:59+00:00,pay order,o-990947,,,680.17,orders
3262,pay_o-991025,2023-10-11 12:30:08+00:00,pay order,o-991025,,,2452.86,orders
3263,place_o-991031,2023-10-11 12:40:02+00:00,place order,o-991031,,,3713.03,orders
3264,place_o-991032,2023-10-11 14:38:09+00:00,place order,o-991032,,,146.61,orders
3265,pay_o-990966,2023-10-11 14:38:15+00:00,pay order,o-990966,,,3141.72,orders
3266,pay_o-990985,2023-10-11 14:53:16+00:00,pay order,o-990985,,,695.42,orders
3267,pay_o-990992,2023-10-11 16:25:20+00:00,pay order,o-990992,,,2329.89,orders
3268,place_o-991033,2023-10-11 16:34:24+00:00,place order,o-991033,,,4122.43,orders
3269,place_o-991034,2023-10-11 18:26:54+00:00,place order,o-991034,,,2463.84,orders
3270,place_o-991035,2023-10-11 20:56:53+00:00,place order,o-991035,,,2044.5,orders
3271,place_o-991036,2023-10-12 02:42:14+00:00,place order,o-991036,,,849.11,orders
3272,pay_o-990972,2023-10-12 08:49:55+00:00,pay order,o-990972,,,3917.17,orders
3273,reminder_o-990917_250,2023-10-12 09:45:51+00:00,payment reminder,o-990917,,,1712.39,orders
3274,place_o-991037,2023-10-12 09:58:33+00:00,place order,o-991037,,,1644.95,orders
3275,pay_o-990790,2023-10-12 11:27:49+00:00,pay order,o-990790,,,822.97,orders
3276,pay_o-990750,2023-10-12 11:47:09+00:00,pay order,o-990750,,,2928.55,orders
3277,place_o-991038,2023-10-12 12:15:12+00:00,place order,o-991038,,,2851.32,orders
3278,confirm_o-991033,2023-10-12 12:23:48+00:00,confirm order,o-991033,,,4122.43,orders
3279,place_o-991039,2023-10-12 13:48:30+00:00,place order,o-991039,,,345.24,orders
3280,confirm_o-991035,2023-10-12 14:13:39+00:00,confirm order,o-991035,,,2044.5,orders
3281,pay_o-990865,2023-10-12 14:13:54+00:00,pay order,o-990865,,,2637.5,orders
3282,pay_o-991015,2023-10-12 14:55:28+00:00,pay order,o-991015,,,146.61,orders
3283,pay_o-991002,2023-10-12 15:15:45+00:00,pay order,o-991002,,,4239.92,orders
3284,confirm_o-991032,2023-10-12 15:32:28+00:00,confirm order,o-991032,,,146.61,orders
3285,confirm_o-991034,2023-10-12 15:41:02+00:00,confirm order,o-991034,,,2463.84,orders
3286,place_o-991040,2023-10-12 15:55:05+00:00,place order,o-991040,,,4070.86,orders
3287,confirm_o-991038,2023-10-12 15:59:59+00:00,confirm order,o-991038,,,2851.32,orders
3288,confirm_o-991037,2023-10-12 16:33:55+00:00,confirm order,o-991037,,,1644.95,orders
3289,pay_o-990982,2023-10-12 16:34:19+00:00,pay order,o-990982,,,659.2,orders
3290,confirm_o-991036,2023-10-12 17:25:45+00:00,confirm order,o-991036,,,849.11,orders
3291,place_o-991041,2023-10-12 18:08:16+00:00,place order,o-991041,,,4487.98,orders
3292,reminder_o-990924_251,2023-10-12 18:27:10+00:00,payment reminder,o-990924,,,318.76,orders
3293,pay_o-990783,2023-10-12 18:48:45+00:00,pay order,o-990783,,,2742.43,orders
3294,confirm_o-991039,2023-10-12 19:03:04+00:00,confirm order,o-991039,,,345.24,orders
3295,place_o-991042,2023-10-12 20:00:59+00:00,place order,o-991042,,,1714.12,orders
3296,place_o-991043,2023-10-12 22:38:09+00:00,place order,o-991043,,,3110.39,orders
3297,place_o-991044,2023-10-13 09:04:30+00:00,place order,o-991044,,,2074.13,orders
3298,pay_o-991005,2023-10-13 09:36:30+00:00,pay order,o-991005,,,312.32,orders
3299,reminder_o-990679_252,2023-10-13 10:26:07+00:00,payment reminder,o-990679,,,6028.48,orders
3300,place_o-991045,2023-10-13 10:27:05+00:00,place order,o-991045,,,910.58,orders
3301,confirm_o-991041,2023-10-13 11:38:56+00:00,confirm order,o-991041,,,4487.98,orders
3302,place_o-991046,2023-10-13 12:12:16+00:00,place order,o-991046,,,909.49,orders
3303,pay_o-990744,2023-10-13 12:34:42+00:00,pay order,o-990744,,,1924.45,orders
3304,confirm_o-991030,2023-10-13 12:43:34+00:00,confirm order,o-991030,,,103.78,orders
3305,confirm_o-991044,2023-10-13 13:07:44+00:00,confirm order,o-991044,,,2074.13,orders
3306,pay_o-990981,2023-10-13 13:30:56+00:00,pay order,o-990981,,,5346.38,orders
3307,place_o-991047,2023-10-13 13:42:38+00:00,place order,o-991047,,,213.54,orders
3308,pay_o-990906,2023-10-13 14:41:09+00:00,pay order,o-990906,,,102.37,orders
3309,pay_o-990965,2023-10-13 15:33:40+00:00,pay order,o-990965,,,1613.93,orders
3310,place_o-991048,2023-10-13 15:43:21+00:00,place order,o-991048,,,2580.2,orders
3311,confirm_o-991040,2023-10-13 15:51:34+00:00,confirm order,o-991040,,,4070.86,orders
3312,pay_o-990995,2023-10-13 16:14:44+00:00,pay order,o-990995,,,3894.12,orders
3313,place_o-991049,2023-10-13 17:44:48+00:00,place order,o-991049,,,812.86,orders
3314,confirm_o-991046,2023-10-13 18:10:44+00:00,confirm order,o-991046,,,909.49,orders
3315,pay_o-991008,2023-10-13 18:42:13+00:00,pay order,o-991008,,,5144.39,orders
3316,confirm_o-991048,2023-10-13 19:12:31+00:00,confirm order,o-991048,,,2580.2,orders
3317,place_o-991050,2023-10-13 19:50:35+00:00,place order,o-991050,,,997.3,orders
3318,confirm_o-991050,2023-10-13 21:44:28+00:00,confirm order,o-991050,,,997.3,orders
3319,place_o-991051,2023-10-13 23:17:21+00:00,place order,o-991051,,,1485.79,orders
3320,reminder_o-990803_253,2023-10-14 12:15:04+00:00,payment reminder,o-990803,,,1387.8,orders
3321,place_o-991052,2023-10-14 21:17:56+00:00,place order,o-991052,,,146.61,orders
3322,reminder_o-990923_254,2023-10-15 16:27:32+00:00,payment reminder,o-990923,,,2417.85,orders
3323,place_o-991053,2023-10-15 20:49:45+00:00,place order,o-991053,,,717.39,orders
3324,place_o-991054,2023-10-16 09:35:43+00:00,place order,o-991054,,,1517.61,orders
3325,confirm_o-991051,2023-10-16 09:44:00+00:00,confirm order,o-991051,,,1485.79,orders
3326,pay_o-990924,2023-10-16 10:10:54+00:00,pay order,o-990924,,,318.76,orders
3327,confirm_o-991052,2023-10-16 10:52:58+00:00,confirm order,o-991052,,,146.61,orders
3328,pay_o-990951,2023-10-16 11:15:44+00:00,pay order,o-990951,,,999.34,orders
3329,confirm_o-991045,2023-10-16 11:22:07+00:00,confirm order,o-991045,,,910.58,orders
3330,place_o-991055,2023-10-16 11:29:31+00:00,place order,o-991055,,,789.81,orders
3331,confirm_o-991042,2023-10-16 11:39:51+00:00,confirm order,o-991042,,,1714.12,orders
3332,pay_o-991036,2023-10-16 11:45:41+00:00,pay order,o-991036,,,849.11,orders
3333,pay_o-991023,2023-10-16 11:47:34+00:00,pay order,o-991023,,,639.48,orders
3334,pay_o-991050,2023-10-16 12:32:45+00:00,pay order,o-991050,,,997.3,orders
3335,pay_o-990917,2023-10-16 13:09:03+00:00,pay order,o-990917,,,1712.39,orders
3336,place_o-991056,2023-10-16 13:17:08+00:00,place order,o-991056,,,3648.25,orders
3337,confirm_o-991056,2023-10-16 13:58:25+00:00,confirm order,o-991056,,,3648.25,orders
3338,confirm_o-991029,2023-10-16 14:20:03+00:00,confirm order,o-991029,,,2457.25,orders
3339,reminder_o-990940_255,2023-10-16 14:26:41+00:00,payment reminder,o-990940,,,2957.78,orders
3340,reminder_o-990937_256,2023-10-16 14:50:32+00:00,payment reminder,o-990937,,,998.24,orders
3341,place_o-991057,2023-10-16 14:52:22+00:00,place order,o-991057,,,3469.33,orders
3342,confirm_o-991054,2023-10-16 15:09:36+00:00,confirm order,o-991054,,,1517.61,orders
3343,reminder_o-990936_257,2023-10-16 15:11:39+00:00,payment reminder,o-990936,,,2385.4,orders
3344,confirm_o-991055,2023-10-16 15:55:05+00:00,confirm order,o-991055,,,789.81,orders
3345,pay_o-991044,2023-10-16 16:33:22+00:00,pay order,o-991044,,,2074.13,orders
3346,pay_o-991020,2023-10-16 16:56:03+00:00,pay order,o-991020,,,475.9,orders
3347,place_o-991058,2023-10-16 17:02:49+00:00,place order,o-991058,,,2726.16,orders
3348,confirm_o-991049,2023-10-16 17:16:34+00:00,confirm order,o-991049,,,812.86,orders
3349,pay_o-991051,2023-10-16 17:22:09+00:00,pay order,o-991051,,,1485.79,orders
3350,confirm_o-991053,2023-10-16 17:46:55+00:00,confirm order,o-991053,,,717.39,orders
3351,confirm_o-991058,2023-10-16 17:47:43+00:00,confirm order,o-991058,,,2726.16,orders
3352,place_o-991059,2023-10-16 18:23:44+00:00,place order,o-991059,,,4522.02,orders
3353,pay_o-991027,2023-10-16 18:41:56+00:00,pay order,o-991027,,,2529.7,orders
3354,place_o-991060,2023-10-16 20:47:23+00:00,place order,o-991060,,,114.76,orders
3355,place_o-991061,2023-10-17 01:45:15+00:00,place order,o-991061,,,8144.41,orders
3356,pay_o-991029,2023-10-17 08:27:20+00:00,pay order,o-991029,,,2457.25,orders
3357,place_o-991062,2023-10-17 09:55:52+00:00,place order,o-991062,,,7565.92,orders
3358,pay_o-991032,2023-10-17 10:05:27+00:00,pay order,o-991032,,,146.61,orders
3359,confirm_o-991059,2023-10-17 10:09:43+00:00,confirm order,o-991059,,,4522.02,orders
3360,confirm_o-991061,2023-10-17 10:12:51+00:00,confirm order,o-991061,,,8144.41,orders
3361,confirm_o-991043,2023-10-17 11:15:26+00:00,confirm order,o-991043,,,3110.39,orders
3362,place_o-991063,2023-10-17 12:09:49+00:00,place order,o-991063,,,300.27,orders
3363,place_o-991064,2023-10-17 13:37:44+00:00,place order,o-991064,,,4935.86,orders
3364,reminder_o-990939_258,2023-10-17 14:47:21+00:00,payment reminder,o-990939,,,4915.11,orders
3365,confirm_o-991060,2023-10-17 15:20:49+00:00,confirm order,o-991060,,,114.76,orders
3366,place_o-991065,2023-10-17 15:33:34+00:00,place order,o-991065,,,2176.24,orders
3367,pay_o-991016,2023-10-17 15:35:07+00:00,pay order,o-991016,,,4458.37,orders
3368,confirm_o-991047,2023-10-17 16:51:47+00:00,confirm order,o-991047,,,213.54,orders
3369,place_o-991066,2023-10-17 17:25:13+00:00,place order,o-991066,,,1211.34,orders
3370,pay_o-991030,2023-10-17 17:28:32+00:00,pay order,o-991030,,,103.78,orders
3371,confirm_o-991064,2023-10-17 17:53:18+00:00,confirm order,o-991064,,,4935.86,orders
3372,confirm_o-991057,2023-10-17 18:21:40+00:00,confirm order,o-991057,,,3469.33,orders
3373,confirm_o-991066,2023-10-17 19:01:27+00:00,confirm order,o-991066,,,1211.34,orders
3374,place_o-991067,2023-10-17 19:08:32+00:00,place order,o-991067,,,980.84,orders
3375,place_o-991068,2023-10-17 21:53:15+00:00,place order,o-991068,,,991.82,orders
3376,place_o-991069,2023-10-18 07:20:27+00:00,place order,o-991069,,,2811.78,orders
3377,pay_o-991003,2023-10-18 09:03:51+00:00,pay order,o-991003,,,5249.76,orders
3378,pay_o-991049,2023-10-18 09:28:06+00:00,pay order,o-991049,,,812.86,orders
3379,confirm_o-991067,2023-10-18 09:38:04+00:00,confirm order,o-991067,,,980.84,orders
3380,confirm_o-991065,2023-10-18 10:04:02+00:00,confirm order,o-991065,,,2176.24,orders
3381,place_o-991070,2023-10-18 10:04:35+00:00,place order,o-991070,,,2370.48,orders
3382,confirm_o-991062,2023-10-18 10:33:39+00:00,confirm order,o-991062,,,7565.92,orders
3383,confirm_o-991063,2023-10-18 10:48:45+00:00,confirm order,o-991063,,,300.27,orders
3384,place_o-991071,2023-10-18 11:27:15+00:00,place order,o-991071,,,2230.04,orders
3385,confirm_o-991070,2023-10-18 11:45:56+00:00,confirm order,o-991070,,,2370.48,orders
3386,place_o-991072,2023-10-18 13:12:36+00:00,place order,o-991072,,,389.16,orders
3387,pay_o-990940,2023-10-18 14:08:38+00:00,pay order,o-990940,,,2957.78,orders
3388,pay_o-991026,2023-10-18 14:40:23+00:00,pay order,o-991026,,,560.42,orders
3389,place_o-991073,2023-10-18 14:43:18+00:00,place order,o-991073,,,3789.87,orders
3390,pay_o-990937,2023-10-18 14:47:17+00:00,pay order,o-990937,,,998.24,orders
3391,reminder_o-990956_259,2023-10-18 15:16:40+00:00,payment reminder,o-990956,,,900.9,orders
3392,confirm_o-991069,2023-10-18 16:03:45+00:00,confirm order,o-991069,,,2811.78,orders
3393,pay_o-991061,2023-10-18 16:41:58+00:00,pay order,o-991061,,,8144.41,orders
3394,confirm_o-991031,2023-10-18 16:42:04+00:00,confirm order,o-991031,,,3713.03,orders
3395,place_o-991074,2023-10-18 16:44:41+00:00,place order,o-991074,,,8346.42,orders
3396,pay_o-991043,2023-10-18 17:43:34+00:00,pay order,o-991043,,,3110.39,orders
3397,pay_o-991007,2023-10-18 18:04:20+00:00,pay order,o-991007,,,2957.77,orders
3398,confirm_o-991074,2023-10-18 18:20:28+00:00,confirm order,o-991074,,,8346.42,orders
3399,place_o-991075,2023-10-18 18:47:28+00:00,place order,o-991075,,,191.59,orders
3400,pay_o-991062,2023-10-18 18:58:02+00:00,pay order,o-991062,,,7565.92,orders
3401,reminder_o-990955_260,2023-10-18 19:02:48+00:00,payment reminder,o-990955,,,3009.72,orders
3402,pay_o-991059,2023-10-18 20:01:30+00:00,pay order,o-991059,,,4522.02,orders
3403,place_o-991076,2023-10-18 21:58:35+00:00,place order,o-991076,,,3119.13,orders
3404,confirm_o-991072,2023-10-18 22:07:49+00:00,confirm order,o-991072,,,389.16,orders
3405,place_o-991077,2023-10-19 07:52:27+00:00,place order,o-991077,,,37.92,orders
3406,confirm_o-991075,2023-10-19 08:52:02+00:00,confirm order,o-991075,,,191.59,orders
3407,pay_o-991035,2023-10-19 09:17:37+00:00,pay order,o-991035,,,2044.5,orders
3408,confirm_o-991068,2023-10-19 10:09:05+00:00,confirm order,o-991068,,,991.82,orders
3409,place_o-991078,2023-10-19 10:39:47+00:00,place order,o-991078,,,2041.2,orders
3410,confirm_o-991073,2023-10-19 11:35:58+00:00,confirm order,o-991073,,,3789.87,orders
3411,confirm_o-991071,2023-10-19 11:36:31+00:00,confirm order,o-991071,,,2230.04,orders
3412,pay_o-991053,2023-10-19 11:43:25+00:00,pay order,o-991053,,,717.39,orders
3413,pay_o-991067,2023-10-19 11:55:26+00:00,pay order,o-991067,,,980.84,orders
3414,place_o-991079,2023-10-19 12:37:40+00:00,place order,o-991079,,,3714.11,orders
3415,pay_o-991066,2023-10-19 12:54:47+00:00,pay order,o-991066,,,1211.34,orders
3416,pay_o-991028,2023-10-19 13:04:32+00:00,pay order,o-991028,,,7625.18,orders
3417,place_o-991080,2023-10-19 14:33:25+00:00,place order,o-991080,,,849.11,orders
3418,pay_o-991022,2023-10-19 15:01:45+00:00,pay order,o-991022,,,1310.16,orders
3419,confirm_o-991079,2023-10-19 15:14:33+00:00,confirm order,o-991079,,,3714.11,orders
3420,confirm_o-991078,2023-10-19 15:27:53+00:00,confirm order,o-991078,,,2041.2,orders
3421,pay_o-991079,2023-10-19 15:33:20+00:00,pay order,o-991079,,,3714.11,orders
3422,pay_o-991074,2023-10-19 16:22:24+00:00,pay order,o-991074,,,8346.42,orders
3423,place_o-991081,2023-10-19 16:24:56+00:00,place order,o-991081,,,2121.35,orders
3424,confirm_o-991080,2023-10-19 16:45:30+00:00,confirm order,o-991080,,,849.11,orders
3425,pay_o-990955,2023-10-19 17:34:31+00:00,pay order,o-990955,,,3009.72,orders
3426,pay_o-990882,2023-10-19 17:39:19+00:00,pay order,o-990882,,,4296.21,orders
3427,reminder_o-990960_261,2023-10-19 17:46:30+00:00,payment reminder,o-990960,,,577.38,orders
3428,place_o-991082,2023-10-19 18:07:58+00:00,place order,o-991082,,,1386.98,orders
3429,confirm_o-991077,2023-10-19 18:46:17+00:00,confirm order,o-991077,,,37.92,orders
3430,place_o-991083,2023-10-19 20:00:05+00:00,place order,o-991083,,,845.81,orders
3431,place_o-991084,2023-10-19 22:36:21+00:00,place order,o-991084,,,312.32,orders
3432,place_o-991085,2023-10-20 09:00:53+00:00,place order,o-991085,,,1199.3,orders
3433,confirm_o-991082,2023-10-20 09:09:23+00:00,confirm order,o-991082,,,1386.98,orders
3434,pay_o-990991,2023-10-20 09:29:21+00:00,pay order,o-990991,,,2446.25,orders
3435,confirm_o-991083,2023-10-20 10:02:54+00:00,confirm order,o-991083,,,845.81,orders
3436,place_o-991086,2023-10-20 10:19:52+00:00,place order,o-991086,,,1239.89,orders
3437,pay_o-991046,2023-10-20 10:28:54+00:00,pay order,o-991046,,,909.49,orders
3438,confirm_o-991081,2023-10-20 10:56:14+00:00,confirm order,o-991081,,,2121.35,orders
3439,pay_o-991041,2023-10-20 10:58:38+00:00,pay order,o-991041,,,4487.98,orders
3440,pay_o-990939,2023-10-20 11:06:26+00:00,pay order,o-990939,,,4915.11,orders
3441,reminder_o-990720_262,2023-10-20 11:07:45+00:00,payment reminder,o-990720,,,756.98,orders
3442,confirm_o-991076,2023-10-20 11:46:33+00:00,confirm order,o-991076,,,3119.13,orders
3443,place_o-991087,2023-10-20 11:57:50+00:00,place order,o-991087,,,3384.79,orders
3444,pay_o-991039,2023-10-20 12:16:45+00:00,pay order,o-991039,,,345.24,orders
3445,confirm_o-991087,2023-10-20 13:51:21+00:00,confirm order,o-991087,,,3384.79,orders
3446,place_o-991088,2023-10-20 14:13:45+00:00,place order,o-991088,,,2294.79,orders
3447,confirm_o-991085,2023-10-20 14:19:56+00:00,confirm order,o-991085,,,1199.3,orders
3448,confirm_o-991084,2023-10-20 14:54:09+00:00,confirm order,o-991084,,,312.32,orders
3449,pay_o-991056,2023-10-20 15:27:03+00:00,pay order,o-991056,,,3648.25,orders
3450,place_o-991089,2023-10-20 15:45:36+00:00,place order,o-991089,,,658.12,orders
3451,pay_o-991084,2023-10-20 16:00:29+00:00,pay order,o-991084,,,312.32,orders
3452,confirm_o-991088,2023-10-20 16:15:58+00:00,confirm order,o-991088,,,2294.79,orders
3453,confirm_o-991086,2023-10-20 16:33:49+00:00,confirm order,o-991086,,,1239.89,orders
3454,place_o-991090,2023-10-20 17:49:18+00:00,place order,o-991090,,,212.45,orders
3455,pay_o-991087,2023-10-20 17:58:44+00:00,pay order,o-991087,,,3384.79,orders
3456,place_o-991091,2023-10-20 20:04:05+00:00,place order,o-991091,,,1091.72,orders
3457,place_o-991092,2023-10-20 22:44:21+00:00,place order,o-991092,,,2859.01,orders
3458,reminder_o-990839_263,2023-10-21 12:59:05+00:00,payment reminder,o-990839,,,2536.86,orders
3459,place_o-991093,2023-10-21 19:09:03+00:00,place order,o-991093,,,356.23,orders
3460,reminder_o-990969_264,2023-10-22 10:24:33+00:00,payment reminder,o-990969,,,169.63,orders
3461,reminder_o-990971_265,2023-10-22 13:03:30+00:00,payment reminder,o-990971,,,4806.33,orders
3462,reminder_o-990856_266,2023-10-22 15:27:34+00:00,payment reminder,o-990856,,,4731.16,orders
3463,reminder_o-990973_267,2023-10-22 15:51:40+00:00,payment reminder,o-990973,,,1867.8,orders
3464,reminder_o-990968_268,2023-10-22 18:10:18+00:00,payment reminder,o-990968,,,1106.45,orders
3465,place_o-991094,2023-10-22 18:50:30+00:00,place order,o-991094,,,1338.69,orders
3466,confirm_o-991091,2023-10-23 09:06:18+00:00,confirm order,o-991091,,,1091.72,orders
3467,pay_o-991085,2023-10-23 09:07:04+00:00,pay order,o-991085,,,1199.3,orders
3468,reminder_o-990861_269,2023-10-23 09:11:56+00:00,payment reminder,o-990861,,,4634.87,orders
3469,pay_o-991011,2023-10-23 09:15:33+00:00,pay order,o-991011,,,1705.32,orders
3470,place_o-991095,2023-10-23 09:23:36+00:00,place order,o-991095,,,3325.53,orders
3471,confirm_o-991090,2023-10-23 09:42:12+00:00,confirm order,o-991090,,,212.45,orders
3472,confirm_o-991093,2023-10-23 09:42:55+00:00,confirm order,o-991093,,,356.23,orders
3473,reminder_o-990853_270,2023-10-23 09:52:17+00:00,payment reminder,o-990853,,,1616.06,orders
3474,confirm_o-991092,2023-10-23 09:59:26+00:00,confirm order,o-991092,,,2859.01,orders
3475,place_o-991096,2023-10-23 11:05:17+00:00,place order,o-991096,,,3056.57,orders
3476,pay_o-991076,2023-10-23 11:47:27+00:00,pay order,o-991076,,,3119.13,orders
3477,confirm_o-991094,2023-10-23 11:54:46+00:00,confirm order,o-991094,,,1338.69,orders
3478,pay_o-990782,2023-10-23 12:14:29+00:00,pay order,o-990782,,,663.91,orders
3479,place_o-991097,2023-10-23 12:28:40+00:00,place order,o-991097,,,1266.26,orders
3480,place_o-991098,2023-10-23 14:15:26+00:00,place order,o-991098,,,5021.47,orders
3481,pay_o-991013,2023-10-23 14:17:46+00:00,pay order,o-991013,,,1327.72,orders
3482,pay_o-991068,2023-10-23 14:26:45+00:00,pay order,o-991068,,,991.82,orders
3483,confirm_o-991098,2023-10-23 14:34:01+00:00,confirm order,o-991098,,,5021.47,orders
3484,confirm_o-991089,2023-10-23 15:21:20+00:00,confirm order,o-991089,,,658.12,orders
3485,place_o-991099,2023-10-23 15:48:57+00:00,place order,o-991099,,,3457.22,orders
3486,confirm_o-991099,2023-10-23 15:49:17+00:00,confirm order,o-991099,,,3457.22,orders
3487,confirm_o-991095,2023-10-23 16:05:39+00:00,confirm order,o-991095,,,3325.53,orders
3488,pay_o-990923,2023-10-23 16:16:12+00:00,pay order,o-990923,,,2417.85,orders
3489,pay_o-991042,2023-10-23 16:20:56+00:00,pay order,o-991042,,,1714.12,orders
3490,pay_o-991092,2023-10-23 17:50:40+00:00,pay order,o-991092,,,2859.01,orders
3491,place_o-991100,2023-10-23 17:56:00+00:00,place order,o-991100,,,1790.96,orders
3492,place_o-991101,2023-10-23 20:24:11+00:00,place order,o-991101,,,640.55,orders
3493,place_o-991102,2023-10-23 23:26:03+00:00,place order,o-991102,,,3001.67,orders
3494,reminder_o-990983_271,2023-10-24 08:23:11+00:00,payment reminder,o-990983,,,2281.57,orders
3495,place_o-991103,2023-10-24 09:19:26+00:00,place order,o-991103,,,955.57,orders
3496,pay_o-990971,2023-10-24 09:48:59+00:00,pay order,o-990971,,,4806.33,orders
3497,pay_o-990983,2023-10-24 10:14:43+00:00,pay order,o-990983,,,2281.57,orders
3498,pay_o-990853,2023-10-24 10:30:46+00:00,pay order,o-990853,,,1616.06,orders
3499,confirm_o-991100,2023-10-24 10:51:16+00:00,confirm order,o-991100,,,1790.96,orders
3500,confirm_o-991102,2023-10-24 10:55:34+00:00,confirm order,o-991102,,,3001.67,orders
3501,place_o-991104,2023-10-24 10:56:58+00:00,place order,o-991104,,,2998.4,orders
3502,pay_o-991065,2023-10-24 11:14:19+00:00,pay order,o-991065,,,2176.24,orders
3503,confirm_o-991103,2023-10-24 11:18:48+00:00,confirm order,o-991103,,,955.57,orders
3504,confirm_o-991097,2023-10-24 11:26:36+00:00,confirm order,o-991097,,,1266.26,orders
3505,pay_o-991094,2023-10-24 12:11:44+00:00,pay order,o-991094,,,1338.69,orders
3506,pay_o-991034,2023-10-24 12:34:59+00:00,pay order,o-991034,,,2463.84,orders
3507,pay_o-991069,2023-10-24 12:38:03+00:00,pay order,o-991069,,,2811.78,orders
3508,confirm_o-991101,2023-10-24 12:52:28+00:00,confirm order,o-991101,,,640.55,orders
3509,place_o-991105,2023-10-24 13:12:02+00:00,place order,o-991105,,,4119.18,orders
3510,confirm_o-991096,2023-10-24 13:40:44+00:00,confirm order,o-991096,,,3056.57,orders
3511,place_o-991106,2023-10-24 14:42:09+00:00,place order,o-991106,,,1966.58,orders
3512,pay_o-991072,2023-10-24 15:07:15+00:00,pay order,o-991072,,,389.16,orders
3513,pay_o-991080,2023-10-24 15:18:51+00:00,pay order,o-991080,,,849.11,orders
3514,confirm_o-991104,2023-10-24 15:31:03+00:00,confirm order,o-991104,,,2998.4,orders
3515,pay_o-991097,2023-10-24 15:53:37+00:00,pay order,o-991097,,,1266.26,orders
3516,reminder_o-990989_272,2023-10-24 15:55:00+00:00,payment reminder,o-990989,,,866.67,orders
3517,pay_o-990968,2023-10-24 16:00:40+00:00,pay order,o-990968,,,1106.45,orders
3518,confirm_o-991106,2023-10-24 16:09:36+00:00,confirm order,o-991106,,,1966.58,orders
3519,place_o-991107,2023-10-24 16:42:24+00:00,place order,o-991107,,,2749.25,orders
3520,pay_o-991058,2023-10-24 17:17:45+00:00,pay order,o-991058,,,2726.16,orders
