,ocel:eid,time:timestamp,concept:name,case:concept:name,case:role,case:weight,case:price,case:ocel:type
1868,deliver_p-660565,2023-10-11 10:16:39+00:00,package delivered,p-660565,,8.522,,packages
1869,deliver_p-660567,2023-10-11 11:46:37+00:00,package delivered,p-660567,,2.24,,packages
1870,deliver_p-660571,2023-10-11 12:27:10+00:00,package delivered,p-660571,,0.576,,packages
1871,create_p-660574,2023-10-11 13:23:03+00:00,create package,p-660574,,5.253,,packages
1872,create_p-660575,2023-10-11 14:19:56+00:00,create package,p-660575,,5.236,,packages
1873,send_p-660574,2023-10-11 15:07:55+00:00,send package,p-660574,,5.253,,packages
1874,create_p-660576,2023-10-11 15:48:46+00:00,create package,p-660576,,4.179,,packages
1875,fail_p-660562_158,2023-10-11 16:37:56+00:00,failed delivery,p-660562,,0.49,,packages
1876,send_p-660575,2023-10-11 16:45:41+00:00,send package,p-660575,,5.236,,packages
1877,create_p-660577,2023-10-11 17:43:54+00:00,create package,p-660577,,2.032,,packages
1878,send_p-660572,2023-10-11 18:27:39+00:00,send package,p-660572,,3.776,,packages
1879,send_p-660577,2023-10-11 19:02:05+00:00,send package,p-660577,,2.032,,packages
1880,fail_p-660572_159,2023-10-11 21:08:52+00:00,failed delivery,p-660572,,3.776,,packages
1881,deliver_p-660577,2023-10-12 08:20:23+00:00,package delivered,p-660577,,2.032,,packages
1882,create_p-660578,2023-10-12 08:26:03+00:00,create package,p-660578,,2.308,,packages
1883,send_p-660578,2023-10-12 08:49:47+00:00,send package,p-660578,,2.308,,packages
1884,create_p-660579,2023-10-12 09:46:48+00:00,create package,p-660579,,1.188,,packages
1885,deliver_p-660574,2023-10-12 09:56:32+00:00,package delivered,p-660574,,5.253,,packages
1886,deliver_p-660562,2023-10-12 10:09:02+00:00,package delivered,p-660562,,0.49,,packages
1887,send_p-660573,2023-10-12 10:45:34+00:00,send package,p-660573,,6.045,,packages
1888,create_p-660580,2023-10-12 10:58:51+00:00,create package,p-660580,,1.626,,packages
1889,create_p-660581,2023-10-12 11:50:22+00:00,create package,p-660581,,1.96,,packages
1890,create_p-660582,2023-10-12 12:01:58+00:00,create package,p-660582,,9.699,,packages
1891,send_p-660579,2023-10-12 12:30:15+00:00,send package,p-660579,,1.188,,packages
1892,fail_p-660573_160,2023-10-12 12:47:25+00:00,failed delivery,p-660573,,6.045,,packages
1893,fail_p-660573_161,2023-10-12 14:13:08+00:00,failed delivery,p-660573,,6.045,,packages
1894,send_p-660582,2023-10-12 14:22:22+00:00,send package,p-660582,,9.699,,packages
1895,send_p-660576,2023-10-12 14:53:03+00:00,send package,p-660576,,4.179,,packages
1896,send_p-660581,2023-10-12 14:53:35+00:00,send package,p-660581,,1.96,,packages
1897,deliver_p-660579,2023-10-12 15:20:59+00:00,package delivered,p-660579,,1.188,,packages
1898,deliver_p-660572,2023-10-12 15:32:42+00:00,package delivered,p-660572,,3.776,,packages
1899,fail_p-660581_162,2023-10-12 15:58:12+00:00,failed delivery,p-660581,,1.96,,packages
1900,deliver_p-660576,2023-10-12 16:21:51+00:00,package delivered,p-660576,,4.179,,packages
1901,deliver_p-660582,2023-10-12 16:30:27+00:00,package delivered,p-660582,,9.699,,packages
1902,deliver_p-660575,2023-10-12 16:57:34+00:00,package delivered,p-660575,,5.236,,packages
1903,create_p-660583,2023-10-12 17:02:58+00:00,create package,p-660583,,4.453,,packages
1904,fail_p-660581_163,2023-10-12 17:06:21+00:00,failed delivery,p-660581,,1.96,,packages
1905,deliver_p-660578,2023-10-12 17:54:56+00:00,package delivered,p-660578,,2.308,,packages
1906,deliver_p-660573,2023-10-13 08:36:03+00:00,package delivered,p-660573,,6.045,,packages
1907,create_p-660584,2023-10-13 09:20:55+00:00,create package,p-660584,,9.998,,packages
1908,fail_p-660581_164,2023-10-13 09:38:08+00:00,failed delivery,p-660581,,1.96,,packages
1909,send_p-660580,2023-10-13 10:47:18+00:00,send package,p-660580,,1.626,,packages
1910,deliver_p-660581,2023-10-13 13:12:41+00:00,package delivered,p-660581,,1.96,,packages
1911,send_p-660584,2023-10-13 14:10:40+00:00,send package,p-660584,,9.998,,packages
1912,create_p-660585,2023-10-13 14:55:25+00:00,create package,p-660585,,2.35,,packages
1913,create_p-660586,2023-10-13 17:49:31+00:00,create package,p-660586,,2.795,,packages
1914,create_p-660587,2023-10-15 01:00:00+00:00,create package,p-660587,,5.45,,packages
1915,send_p-660583,2023-10-16 08:05:52+00:00,send package,p-660583,,4.453,,packages
1916,send_p-660585,2023-10-16 09:43:23+00:00,send package,p-660585,,2.35,,packages
1917,create_p-660588,2023-10-16 10:23:25+00:00,create package,p-660588,,3.201,,packages
1918,create_p-660589,2023-10-16 11:32:29+00:00,create package,p-660589,,6.133,,packages
1919,send_p-660586,2023-10-16 12:01:35+00:00,send package,p-660586,,2.795,,packages
1920,deliver_p-660584,2023-10-16 13:00:15+00:00,package delivered,p-660584,,9.998,,packages
1921,send_p-660587,2023-10-16 14:12:01+00:00,send package,p-660587,,5.45,,packages
1922,deliver_p-660580,2023-10-16 14:14:04+00:00,package delivered,p-660580,,1.626,,packages
1923,send_p-660589,2023-10-16 15:42:46+00:00,send package,p-660589,,6.133,,packages
1924,create_p-660590,2023-10-16 16:30:18+00:00,create package,p-660590,,2.948,,packages
1925,deliver_p-660585,2023-10-16 17:11:26+00:00,package delivered,p-660585,,2.35,,packages
1926,fail_p-660583_165,2023-10-16 17:28:00+00:00,failed delivery,p-660583,,4.453,,packages
1927,create_p-660591,2023-10-16 17:49:15+00:00,create package,p-660591,,7.458,,packages
1928,send_p-660588,2023-10-16 18:02:55+00:00,send package,p-660588,,3.201,,packages
1929,send_p-660590,2023-10-17 08:31:46+00:00,send package,p-660590,,2.948,,packages
1930,send_p-660591,2023-10-17 10:35:57+00:00,send package,p-660591,,7.458,,packages
1931,fail_p-660589_166,2023-10-17 10:39:42+00:00,failed delivery,p-660589,,6.133,,packages
1932,deliver_p-660586,2023-10-17 10:42:05+00:00,package delivered,p-660586,,2.795,,packages
1933,fail_p-660588_167,2023-10-17 10:57:04+00:00,failed delivery,p-660588,,3.201,,packages
1934,create_p-660592,2023-10-17 11:11:35+00:00,create package,p-660592,,1.74,,packages
1935,deliver_p-660590,2023-10-17 11:25:58+00:00,package delivered,p-660590,,2.948,,packages
1936,create_p-660593,2023-10-17 12:26:35+00:00,create package,p-660593,,3.955,,packages
1937,fail_p-660587_168,2023-10-17 12:35:39+00:00,failed delivery,p-660587,,5.45,,packages
1938,deliver_p-660583,2023-10-17 12:46:18+00:00,package delivered,p-660583,,4.453,,packages
1939,create_p-660594,2023-10-17 14:32:23+00:00,create package,p-660594,,3.63,,packages
1940,send_p-660593,2023-10-17 14:48:14+00:00,send package,p-660593,,3.955,,packages
1941,create_p-660595,2023-10-17 15:11:20+00:00,create package,p-660595,,3.192,,packages
1942,deliver_p-660589,2023-10-17 15:23:02+00:00,package delivered,p-660589,,6.133,,packages
1943,deliver_p-660587,2023-10-17 15:31:08+00:00,package delivered,p-660587,,5.45,,packages
1944,create_p-660596,2023-10-17 16:26:40+00:00,create package,p-660596,,2.955,,packages
1945,deliver_p-660588,2023-10-17 16:39:57+00:00,package delivered,p-660588,,3.201,,packages
1946,send_p-660592,2023-10-17 17:08:17+00:00,send package,p-660592,,1.74,,packages
1947,create_p-660597,2023-10-17 17:26:36+00:00,create package,p-660597,,9.114,,packages
1948,deliver_p-660592,2023-10-17 17:38:10+00:00,package delivered,p-660592,,1.74,,packages
1949,fail_p-660593_169,2023-10-17 18:11:29+00:00,failed delivery,p-660593,,3.955,,packages
1950,send_p-660597,2023-10-17 20:40:10+00:00,send package,p-660597,,9.114,,packages
1951,deliver_p-660591,2023-10-18 08:39:22+00:00,package delivered,p-660591,,7.458,,packages
1952,send_p-660594,2023-10-18 09:28:14+00:00,send package,p-660594,,3.63,,packages
1953,send_p-660596,2023-10-18 09:39:56+00:00,send package,p-660596,,2.955,,packages
1954,deliver_p-660594,2023-10-18 10:44:57+00:00,package delivered,p-660594,,3.63,,packages
1955,create_p-660598,2023-10-18 10:59:33+00:00,create package,p-660598,,1.5,,packages
1956,deliver_p-660596,2023-10-18 12:00:42+00:00,package delivered,p-660596,,2.955,,packages
1957,create_p-660599,2023-10-18 12:02:09+00:00,create package,p-660599,,4.752,,packages
1958,send_p-660598,2023-10-18 12:40:20+00:00,send package,p-660598,,1.5,,packages
1959,fail_p-660598_170,2023-10-18 14:11:53+00:00,failed delivery,p-660598,,1.5,,packages
1960,deliver_p-660597,2023-10-18 15:08:29+00:00,package delivered,p-660597,,9.114,,packages
1961,send_p-660595,2023-10-18 15:56:16+00:00,send package,p-660595,,3.192,,packages
1962,create_p-660600,2023-10-18 16:11:54+00:00,create package,p-660600,,6.566,,packages
1963,send_p-660600,2023-10-18 20:40:55+00:00,send package,p-660600,,6.566,,packages
1964,deliver_p-660593,2023-10-18 21:35:10+00:00,package delivered,p-660593,,3.955,,packages
1965,send_p-660599,2023-10-19 08:55:59+00:00,send package,p-660599,,4.752,,packages
1966,deliver_p-660598,2023-10-19 09:46:20+00:00,package delivered,p-660598,,1.5,,packages
1967,create_p-660601,2023-10-19 09:46:38+00:00,create package,p-660601,,9.653,,packages
1968,deliver_p-660595,2023-10-19 09:52:33+00:00,package delivered,p-660595,,3.192,,packages
1969,deliver_p-660600,2023-10-19 10:51:22+00:00,package delivered,p-660600,,6.566,,packages
1970,create_p-660602,2023-10-19 12:23:23+00:00,create package,p-660602,,0.856,,packages
1971,fail_p-660599_171,2023-10-19 12:54:39+00:00,failed delivery,p-660599,,4.752,,packages
1972,send_p-660601,2023-10-19 14:44:13+00:00,send package,p-660601,,9.653,,packages
1973,fail_p-660599_172,2023-10-19 15:42:14+00:00,failed delivery,p-660599,,4.752,,packages
1974,create_p-660603,2023-10-19 16:13:46+00:00,create package,p-660603,,2.392,,packages
1975,deliver_p-660601,2023-10-19 16:39:19+00:00,package delivered,p-660601,,9.653,,packages
1976,deliver_p-660599,2023-10-19 16:52:31+00:00,package delivered,p-660599,,4.752,,packages
1977,create_p-660604,2023-10-19 17:31:41+00:00,create package,p-660604,,7.567,,packages
1978,send_p-660604,2023-10-19 21:54:20+00:00,send package,p-660604,,7.567,,packages
1979,create_p-660605,2023-10-20 01:00:00+00:00,create package,p-660605,,6.543,,packages
1980,send_p-660602,2023-10-20 10:18:27+00:00,send package,p-660602,,0.856,,packages
1981,send_p-660603,2023-10-20 10:58:24+00:00,send package,p-660603,,2.392,,packages
1982,deliver_p-660602,2023-10-20 11:39:05+00:00,package delivered,p-660602,,0.856,,packages
1983,fail_p-660603_173,2023-10-20 12:47:02+00:00,failed delivery,p-660603,,2.392,,packages
1984,deliver_p-660604,2023-10-20 12:52:51+00:00,package delivered,p-660604,,7.567,,packages
1985,send_p-660605,2023-10-20 15:56:54+00:00,send package,p-660605,,6.543,,packages
1986,create_p-660606,2023-10-20 16:15:47+00:00,create package,p-660606,,4.153,,packages
1987,fail_p-660603_174,2023-10-20 16:45:31+00:00,failed delivery,p-660603,,2.392,,packages
1988,deliver_p-660605,2023-10-20 18:51:25+00:00,package delivered,p-660605,,6.543,,packages
1989,create_p-660607,2023-10-23 08:46:58+00:00,create package,p-660607,,2.287,,packages
1990,create_p-660608,2023-10-23 11:05:59+00:00,create package,p-660608,,4.016,,packages
1991,create_p-660609,2023-10-23 12:19:34+00:00,create package,p-660609,,2.379,,packages
1992,send_p-660608,2023-10-23 13:48:18+00:00,send package,p-660608,,4.016,,packages
1993,send_p-660609,2023-10-23 14:37:09+00:00,send package,p-660609,,2.379,,packages
1994,send_p-660607,2023-10-23 14:41:57+00:00,send package,p-660607,,2.287,,packages
1995,send_p-660606,2023-10-23 14:47:39+00:00,send package,p-660606,,4.153,,packages
1996,deliver_p-660603,2023-10-23 15:47:49+00:00,package delivered,p-660603,,2.392,,packages
1997,create_p-660610,2023-10-23 16:27:47+00:00,create package,p-660610,,0.952,,packages
1998,send_p-660610,2023-10-23 16:56:56+00:00,send package,p-660610,,0.952,,packages
1999,fail_p-660608_175,2023-10-23 17:00:26+00:00,failed delivery,p-660608,,4.016,,packages
2000,create_p-660611,2023-10-23 17:09:59+00:00,create package,p-660611,,2.18,,packages
2001,fail_p-660609_176,2023-10-23 17:32:56+00:00,failed delivery,p-660609,,2.379,,packages
2002,create_p-660612,2023-10-24 09:37:25+00:00,create package,p-660612,,7.228,,packages
2003,deliver_p-660606,2023-10-24 10:08:38+00:00,package delivered,p-660606,,4.153,,packages
2004,send_p-660611,2023-10-24 12:09:59+00:00,send package,p-660611,,2.18,,packages
2005,fail_p-660608_177,2023-10-24 13:23:21+00:00,failed delivery,p-660608,,4.016,,packages
2006,fail_p-660607_178,2023-10-24 13:29:09+00:00,failed delivery,p-660607,,2.287,,packages
2007,send_p-660612,2023-10-24 13:55:21+00:00,send package,p-660612,,7.228,,packages
2008,create_p-660613,2023-10-24 14:29:50+00:00,create package,p-660613,,4.344,,packages
2009,create_p-660614,2023-10-24 15:34:44+00:00,create package,p-660614,,3.436,,packages
2010,deliver_p-660607,2023-10-24 15:43:26+00:00,package delivered,p-660607,,2.287,,packages
2011,create_p-660615,2023-10-24 16:22:03+00:00,create package,p-660615,,0.941,,packages
2012,create_p-660616,2023-10-24 16:46:36+00:00,create package,p-660616,,6.733,,packages
2013,create_p-660617,2023-10-24 17:44:43+00:00,create package,p-660617,,3.539,,packages
2014,send_p-660616,2023-10-24 18:03:25+00:00,send package,p-660616,,6.733,,packages
2015,fail_p-660610_179,2023-10-24 19:26:01+00:00,failed delivery,p-660610,,0.952,,packages
2016,create_p-660618,2023-10-25 01:00:00+00:00,create package,p-660618,,4.551,,packages
2017,send_p-660618,2023-10-25 08:28:06+00:00,send package,p-660618,,4.551,,packages
2018,send_p-660615,2023-10-25 08:43:27+00:00,send package,p-660615,,0.941,,packages
2019,deliver_p-660609,2023-10-25 08:54:55+00:00,package delivered,p-660609,,2.379,,packages
2020,send_p-660617,2023-10-25 09:57:06+00:00,send package,p-660617,,3.539,,packages
2021,deliver_p-660610,2023-10-25 10:19:20+00:00,package delivered,p-660610,,0.952,,packages
2022,create_p-660619,2023-10-25 11:33:56+00:00,create package,p-660619,,6.421,,packages
2023,deliver_p-660616,2023-10-25 11:38:25+00:00,package delivered,p-660616,,6.733,,packages
2024,deliver_p-660617,2023-10-25 12:27:32+00:00,package delivered,p-660617,,3.539,,packages
2025,deliver_p-660615,2023-10-25 13:00:05+00:00,package delivered,p-660615,,0.941,,packages
2026,deliver_p-660612,2023-10-25 13:07:44+00:00,package delivered,p-660612,,7.228,,packages
2027,fail_p-660611_180,2023-10-25 13:09:10+00:00,failed delivery,p-660611,,2.18,,packages
2028,send_p-660619,2023-10-25 13:53:01+00:00,send package,p-660619,,6.421,,packages
2029,create_p-660620,2023-10-25 14:21:08+00:00,create package,p-660620,,6.615,,packages
2030,send_p-660613,2023-10-25 14:26:30+00:00,send package,p-660613,,4.344,,packages
2031,fail_p-660613_181,2023-10-25 14:45:13+00:00,failed delivery,p-660613,,4.344,,packages
2032,deliver_p-660608,2023-10-25 14:55:18+00:00,package delivered,p-660608,,4.016,,packages
2033,send_p-660614,2023-10-25 15:01:55+00:00,send package,p-660614,,3.436,,packages
2034,deliver_p-660618,2023-10-25 15:19:30+00:00,package delivered,p-660618,,4.551,,packages
2035,create_p-660621,2023-10-25 15:47:04+00:00,create package,p-660621,,3.75,,packages
2036,deliver_p-660611,2023-10-25 16:17:55+00:00,package delivered,p-660611,,2.18,,packages
2037,deliver_p-660619,2023-10-25 17:17:24+00:00,package delivered,p-660619,,6.421,,packages
2038,create_p-660622,2023-10-25 19:24:12+00:00,create package,p-660622,,6.363,,packages
2039,send_p-660622,2023-10-26 09:31:02+00:00,send package,p-660622,,6.363,,packages
2040,deliver_p-660622,2023-10-26 09:56:16+00:00,package delivered,p-660622,,6.363,,packages
2041,deliver_p-660613,2023-10-26 10:11:01+00:00,package delivered,p-660613,,4.344,,packages
2042,create_p-660623,2023-10-26 10:11:33+00:00,create package,p-660623,,1.71,,packages
2043,create_p-660624,2023-10-26 10:55:57+00:00,create package,p-660624,,7.233,,packages
2044,send_p-660623,2023-10-26 11:21:48+00:00,send package,p-660623,,1.71,,packages
2045,deliver_p-660623,2023-10-26 13:02:07+00:00,package delivered,p-660623,,1.71,,packages
2046,create_p-660625,2023-10-26 13:02:28+00:00,create package,p-660625,,7.191,,packages
2047,send_p-660620,2023-10-26 14:29:05+00:00,send package,p-660620,,6.615,,packages
2048,send_p-660624,2023-10-26 14:55:43+00:00,send package,p-660624,,7.233,,packages
2049,deliver_p-660620,2023-10-26 15:39:48+00:00,package delivered,p-660620,,6.615,,packages
2050,send_p-660621,2023-10-26 16:04:16+00:00,send package,p-660621,,3.75,,packages
2051,deliver_p-660614,2023-10-26 16:28:02+00:00,package delivered,p-660614,,3.436,,packages
2052,create_p-660626,2023-10-26 17:48:08+00:00,create package,p-660626,,1.633,,packages
2053,send_p-660625,2023-10-27 08:54:01+00:00,send package,p-660625,,7.191,,packages
2054,create_p-660627,2023-10-27 09:22:57+00:00,create package,p-660627,,2.93,,packages
2055,create_p-660628,2023-10-27 10:48:14+00:00,create package,p-660628,,5.125,,packages
2056,deliver_p-660621,2023-10-27 11:23:49+00:00,package delivered,p-660621,,3.75,,packages
2057,deliver_p-660625,2023-10-27 13:13:20+00:00,package delivered,p-660625,,7.191,,packages
2058,create_p-660629,2023-10-27 13:30:12+00:00,create package,p-660629,,2.805,,packages
2059,create_p-660630,2023-10-27 15:22:39+00:00,create package,p-660630,,0.726,,packages
2060,create_p-660631,2023-10-27 15:59:28+00:00,create package,p-660631,,6.81,,packages
2061,deliver_p-660624,2023-10-27 16:30:24+00:00,package delivered,p-660624,,7.233,,packages
2062,send_p-660631,2023-10-27 19:03:29+00:00,send package,p-660631,,6.81,,packages
2063,send_p-660627,2023-10-27 20:21:21+00:00,send package,p-660627,,2.93,,packages
2064,send_p-660630,2023-10-27 21:09:38+00:00,send package,p-660630,,0.726,,packages
2065,create_p-660632,2023-10-30 00:00:00+00:00,create package,p-660632,,4.068,,packages
2066,send_p-660626,2023-10-30 08:56:07+00:00,send package,p-660626,,1.633,,packages
2067,create_p-660633,2023-10-30 10:17:39+00:00,create package,p-660633,,6.756,,packages
2068,send_p-660628,2023-10-30 10:30:15+00:00,send package,p-660628,,5.125,,packages
2069,deliver_p-660628,2023-10-30 10:59:38+00:00,package delivered,p-660628,,5.125,,packages
2070,deliver_p-660627,2023-10-30 12:22:47+00:00,package delivered,p-660627,,2.93,,packages
2071,send_p-660632,2023-10-30 12:23:53+00:00,send package,p-660632,,4.068,,packages
2072,create_p-660634,2023-10-30 13:21:31+00:00,create package,p-660634,,5.426,,packages
2073,send_p-660633,2023-10-30 14:29:09+00:00,send package,p-660633,,6.756,,packages
2074,deliver_p-660630,2023-10-30 16:12:15+00:00,package delivered,p-660630,,0.726,,packages
2075,deliver_p-660631,2023-10-30 16:47:13+00:00,package delivered,p-660631,,6.81,,packages
2076,send_p-660634,2023-10-30 17:15:21+00:00,send package,p-660634,,5.426,,packages
2077,create_p-660635,2023-10-30 17:20:15+00:00,create package,p-660635,,6.098,,packages
2078,send_p-660629,2023-10-30 17:39:44+00:00,send package,p-660629,,2.805,,packages
2079,deliver_p-660626,2023-10-30 19:37:25+00:00,package delivered,p-660626,,1.633,,packages
2080,fail_p-660634_182,2023-10-31 09:24:32+00:00,failed delivery,p-660634,,5.426,,packages
2081,send_p-660635,2023-10-31 10:44:56+00:00,send package,p-660635,,6.098,,packages
2082,deliver_p-660632,2023-10-31 11:30:59+00:00,package delivered,p-660632,,4.068,,packages
2083,create_p-660636,2023-10-31 11:53:09+00:00,create package,p-660636,,1.123,,packages
2084,deliver_p-660635,2023-10-31 12:35:27+00:00,package delivered,p-660635,,6.098,,packages
2085,deliver_p-660629,2023-10-31 12:55:18+00:00,package delivered,p-660629,,2.805,,packages
2086,create_p-660637,2023-10-31 13:14:58+00:00,create package,p-660637,,9.4,,packages
2087,deliver_p-660633,2023-10-31 14:33:09+00:00,package delivered,p-660633,,6.756,,packages
2088,send_p-660637,2023-10-31 17:43:48+00:00,send package,p-660637,,9.4,,packages
2089,create_p-660638,2023-11-01 09:20:38+00:00,create package,p-660638,,2.531,,packages
2090,fail_p-660634_183,2023-11-01 09:58:57+00:00,failed delivery,p-660634,,5.426,,packages
2091,create_p-660639,2023-11-01 10:27:21+00:00,create package,p-660639,,2.343,,packages
2092,create_p-660640,2023-11-01 10:52:11+00:00,create package,p-660640,,5.07,,packages
2093,create_p-660641,2023-11-01 14:52:11+00:00,create package,p-660641,,2.791,,packages
2094,send_p-660636,2023-11-01 15:16:50+00:00,send package,p-660636,,1.123,,packages
2095,fail_p-660636_184,2023-11-01 15:17:12+00:00,failed delivery,p-660636,,1.123,,packages
2096,send_p-660639,2023-11-01 16:11:01+00:00,send package,p-660639,,2.343,,packages
2097,send_p-660638,2023-11-01 16:18:26+00:00,send package,p-660638,,2.531,,packages
2098,deliver_p-660636,2023-11-01 16:34:38+00:00,package delivered,p-660636,,1.123,,packages
2099,deliver_p-660637,2023-11-01 16:45:01+00:00,package delivered,p-660637,,9.4,,packages
2100,send_p-660640,2023-11-01 17:19:11+00:00,send package,p-660640,,5.07,,packages
2101,deliver_p-660634,2023-11-01 17:24:24+00:00,package delivered,p-660634,,5.426,,packages
2102,deliver_p-660640,2023-11-01 17:50:38+00:00,package delivered,p-660640,,5.07,,packages
2103,send_p-660641,2023-11-01 18:00:05+00:00,send package,p-660641,,2.791,,packages
2104,deliver_p-660639,2023-11-01 20:47:34+00:00,package delivered,p-660639,,2.343,,packages
2105,create_p-660642,2023-11-02 08:50:47+00:00,create package,p-660642,,4.097,,packages
2106,deliver_p-660641,2023-11-02 11:03:51+00:00,package delivered,p-660641,,2.791,,packages
2107,create_p-660643,2023-11-02 11:31:06+00:00,create package,p-660643,,4.057,,packages
2108,deliver_p-660638,2023-11-02 12:13:05+00:00,package delivered,p-660638,,2.531,,packages
2109,create_p-660644,2023-11-02 13:38:15+00:00,create package,p-660644,,7.922,,packages
2110,send_p-660644,2023-11-02 15:23:50+00:00,send package,p-660644,,7.922,,packages
2111,deliver_p-660644,2023-11-02 15:54:23+00:00,package delivered,p-660644,,7.922,,packages
2112,create_p-660645,2023-11-02 16:14:02+00:00,create package,p-660645,,0.863,,packages
2113,create_p-660646,2023-11-02 16:23:18+00:00,create package,p-660646,,4.636,,packages
2114,send_p-660646,2023-11-02 18:09:59+00:00,send package,p-660646,,4.636,,packages
2115,send_p-660643,2023-11-02 20:28:55+00:00,send package,p-660643,,4.057,,packages
2116,send_p-660645,2023-11-02 20:44:04+00:00,send package,p-660645,,0.863,,packages
2117,create_p-660647,2023-11-03 08:45:35+00:00,create package,p-660647,,2.602,,packages
2118,deliver_p-660645,2023-11-03 08:53:46+00:00,package delivered,p-660645,,0.863,,packages
2119,send_p-660642,2023-11-03 11:34:36+00:00,send package,p-660642,,4.097,,packages
2120,fail_p-660646_185,2023-11-03 11:48:10+00:00,failed delivery,p-660646,,4.636,,packages
2121,deliver_p-660642,2023-11-03 12:52:25+00:00,package delivered,p-660642,,4.097,,packages
2122,create_p-660648,2023-11-03 13:17:49+00:00,create package,p-660648,,3.281,,packages
2123,fail_p-660646_186,2023-11-03 13:36:03+00:00,failed delivery,p-660646,,4.636,,packages
2124,fail_p-660646_187,2023-11-03 15:22:20+00:00,failed delivery,p-660646,,4.636,,packages
2125,create_p-660649,2023-11-03 15:40:45+00:00,create package,p-660649,,3.11,,packages
2126,send_p-660648,2023-11-03 15:42:14+00:00,send package,p-660648,,3.281,,packages
2127,deliver_p-660643,2023-11-03 15:43:20+00:00,package delivered,p-660643,,4.057,,packages
2128,send_p-660647,2023-11-03 15:47:00+00:00,send package,p-660647,,2.602,,packages
2129,deliver_p-660648,2023-11-03 17:17:43+00:00,package delivered,p-660648,,3.281,,packages
2130,deliver_p-660647,2023-11-03 17:46:29+00:00,package delivered,p-660647,,2.602,,packages
2131,create_p-660650,2023-11-03 17:55:03+00:00,create package,p-660650,,1.843,,packages
2132,send_p-660649,2023-11-03 20:39:19+00:00,send package,p-660649,,3.11,,packages
2133,create_p-660651,2023-11-03 21:40:29+00:00,create package,p-660651,,1.085,,packages
2134,create_p-660652,2023-11-04 00:00:00+00:00,create package,p-660652,,5.039,,packages
2135,deliver_p-660646,2023-11-06 08:46:25+00:00,package delivered,p-660646,,4.636,,packages
2136,send_p-660650,2023-11-06 10:15:38+00:00,send package,p-660650,,1.843,,packages
2137,create_p-660653,2023-11-06 10:47:52+00:00,create package,p-660653,,9.727,,packages
2138,send_p-660651,2023-11-06 13:57:11+00:00,send package,p-660651,,1.085,,packages
2139,create_p-660654,2023-11-06 15:10:10+00:00,create package,p-660654,,3.91,,packages
2140,send_p-660653,2023-11-06 15:28:09+00:00,send package,p-660653,,9.727,,packages
2141,create_p-660655,2023-11-06 15:32:17+00:00,create package,p-660655,,1.717,,packages
2142,create_p-660656,2023-11-06 16:19:41+00:00,create package,p-660656,,4.375,,packages
2143,deliver_p-660651,2023-11-06 16:38:08+00:00,package delivered,p-660651,,1.085,,packages
2144,create_p-660657,2023-11-06 19:02:50+00:00,create package,p-660657,,2.581,,packages
2145,send_p-660654,2023-11-07 08:12:14+00:00,send package,p-660654,,3.91,,packages
2146,deliver_p-660650,2023-11-07 08:24:22+00:00,package delivered,p-660650,,1.843,,packages
2147,create_p-660658,2023-11-07 08:49:10+00:00,create package,p-660658,,5.76,,packages
2148,send_p-660652,2023-11-07 08:56:41+00:00,send package,p-660652,,5.039,,packages
2149,create_p-660659,2023-11-07 09:55:39+00:00,create package,p-660659,,6.031,,packages
2150,send_p-660657,2023-11-07 10:19:41+00:00,send package,p-660657,,2.581,,packages
2151,send_p-660658,2023-11-07 10:30:43+00:00,send package,p-660658,,5.76,,packages
2152,deliver_p-660657,2023-11-07 10:36:42+00:00,package delivered,p-660657,,2.581,,packages
2153,deliver_p-660649,2023-11-07 10:39:59+00:00,package delivered,p-660649,,3.11,,packages
2154,create_p-660660,2023-11-07 10:52:00+00:00,create package,p-660660,,6.258,,packages
2155,deliver_p-660652,2023-11-07 10:55:04+00:00,package delivered,p-660652,,5.039,,packages
2156,deliver_p-660653,2023-11-07 11:10:27+00:00,package delivered,p-660653,,9.727,,packages
2157,send_p-660656,2023-11-07 11:20:59+00:00,send package,p-660656,,4.375,,packages
2158,create_p-660661,2023-11-07 12:43:15+00:00,create package,p-660661,,6.877,,packages
2159,send_p-660655,2023-11-07 13:38:14+00:00,send package,p-660655,,1.717,,packages
2160,create_p-660662,2023-11-07 14:57:05+00:00,create package,p-660662,,4.458,,packages
2161,deliver_p-660654,2023-11-07 15:12:23+00:00,package delivered,p-660654,,3.91,,packages
2162,create_p-660663,2023-11-07 15:46:22+00:00,create package,p-660663,,6.957,,packages
2163,send_p-660660,2023-11-07 16:20:16+00:00,send package,p-660660,,6.258,,packages
2164,deliver_p-660655,2023-11-07 16:40:41+00:00,package delivered,p-660655,,1.717,,packages
2165,deliver_p-660660,2023-11-07 16:47:28+00:00,package delivered,p-660660,,6.258,,packages
2166,send_p-660663,2023-11-07 19:14:18+00:00,send package,p-660663,,6.957,,packages
2167,create_p-660664,2023-11-08 08:58:24+00:00,create package,p-660664,,7.863,,packages
2168,send_p-660664,2023-11-08 10:09:35+00:00,send package,p-660664,,7.863,,packages
2169,send_p-660659,2023-11-08 10:23:39+00:00,send package,p-660659,,6.031,,packages
2170,deliver_p-660658,2023-11-08 10:47:30+00:00,package delivered,p-660658,,5.76,,packages
2171,deliver_p-660656,2023-11-08 10:51:53+00:00,package delivered,p-660656,,4.375,,packages
