ocel_id,ocel_type
pick_i-882942,pick item
send_p-660499,send package
pay_o-990824,pay order
pick_i-883497,pick item
confirm_o-990885,confirm order
pick_i-883513,pick item
pick_i-883571,pick item
create_p-660500,create package
out_of_stock_i-883547,item out of stock
confirm_o-990891,confirm order
pick_i-883499,pick item
out_of_stock_i-883532,item out of stock
deliver_p-660494,package delivered
out_of_stock_i-883564,item out of stock
pick_i-883526,pick item
pick_i-883396,pick item
reorder_i-883474,reorder item
pick_i-883508,pick item
reminder_o-990750_209,payment reminder
out_of_stock_i-883556,item out of stock
confirm_o-990893,confirm order
place_o-990894,place order
pick_i-883584,pick item
pick_i-883533,pick item
send_p-660500,send package
reminder_o-990757_210,payment reminder
out_of_stock_i-883469,item out of stock
pick_i-882857,pick item
pay_o-990829,pay order
place_o-990895,place order
out_of_stock_i-883582,item out of stock
pick_i-883577,pick item
out_of_stock_i-883371,item out of stock
pick_i-883192,pick item
place_o-990896,place order
place_o-990897,place order
send_p-660496,send package
pick_i-883578,pick item
pick_i-883485,pick item
create_p-660501,create package
send_p-660498,send package
pick_i-883555,pick item
reorder_i-883468,reorder item
pick_i-883565,pick item
pay_o-990851,pay order
pick_i-883588,pick item
deliver_p-660499,package delivered
confirm_o-990876,confirm order
place_o-990898,place order
send_p-660501,send package
pick_i-883417,pick item
create_p-660502,create package
pay_o-990834,pay order
pay_o-990847,pay order
pick_i-883605,pick item
pick_i-883538,pick item
pick_i-883322,pick item
pick_i-883587,pick item
reminder_o-990776_211,payment reminder
pick_i-883590,pick item
pick_i-883581,pick item
confirm_o-990897,confirm order
out_of_stock_i-883609,item out of stock
pick_i-883607,pick item
pick_i-883539,pick item
pay_o-990893,pay order
pick_i-883599,pick item
confirm_o-990895,confirm order
out_of_stock_i-883600,item out of stock
pay_o-990876,pay order
reminder_o-990773_212,payment reminder
place_o-990899,place order
out_of_stock_i-883559,item out of stock
pick_i-883575,pick item
pick_i-883580,pick item
pick_i-883512,pick item
deliver_p-660501,package delivered
out_of_stock_i-883613,item out of stock
pick_i-883540,pick item
create_p-660503,create package
fail_p-660500_141,failed delivery
pick_i-882971,pick item
out_of_stock_i-883586,item out of stock
out_of_stock_i-883598,item out of stock
pick_i-883557,pick item
place_o-990900,place order
pick_i-883597,pick item
pick_i-883606,pick item
reorder_i-883490,reorder item
pick_i-883550,pick item
pick_i-883610,pick item
confirm_o-990892,confirm order
reorder_i-883609,reorder item
pick_i-883560,pick item
create_p-660504,create package
pick_i-883563,pick item
pick_i-883531,pick item
pay_o-990846,pay order
reorder_i-883586,reorder item
pick_i-883501,pick item
confirm_o-990899,confirm order
pay_o-990871,pay order
pay_o-990873,pay order
place_o-990901,place order
pick_i-883566,pick item
out_of_stock_i-883621,item out of stock
pick_i-883612,pick item
pick_i-883562,pick item
confirm_o-990898,confirm order
pick_i-883570,pick item
create_p-660505,create package
pick_i-883129,pick item
confirm_o-990881,confirm order
pick_i-883594,pick item
pick_i-883549,pick item
out_of_stock_i-883591,item out of stock
out_of_stock_i-883579,item out of stock
pick_i-883481,pick item
out_of_stock_i-883453,item out of stock
reminder_o-990637_213,payment reminder
send_p-660502,send package
pay_o-990838,pay order
out_of_stock_i-883616,item out of stock
out_of_stock_i-883615,item out of stock
pick_i-883517,pick item
reorder_i-883564,reorder item
pick_i-883507,pick item
pick_i-883604,pick item
pay_o-990712,pay order
place_o-990902,place order
reorder_i-883371,reorder item
pick_i-883552,pick item
pick_i-883592,pick item
deliver_p-660496,package delivered
reorder_i-883600,reorder item
pay_o-990821,pay order
confirm_o-990900,confirm order
pick_i-883583,pick item
pick_i-883535,pick item
reorder_i-883598,reorder item
confirm_o-990901,confirm order
pick_i-883568,pick item
create_p-660506,create package
place_o-990903,place order
pick_i-883546,pick item
place_o-990904,place order
create_p-660507,create package
place_o-990905,place order
out_of_stock_i-883622,item out of stock
reorder_i-883582,reorder item
pick_i-883614,pick item
pick_i-883589,pick item
confirm_o-990896,confirm order
pick_i-883371,pick item
pick_i-883572,pick item
pick_i-883632,pick item
deliver_p-660498,package delivered
confirm_o-990904,confirm order
out_of_stock_i-883596,item out of stock
pick_i-883143,pick item
send_p-660507,send package
reorder_i-883622,reorder item
pick_i-883624,pick item
pick_i-883628,pick item
place_o-990906,place order
pay_o-990887,pay order
pick_i-883608,pick item
pick_i-883601,pick item
pay_o-990877,pay order
pick_i-883595,pick item
create_p-660508,create package
pick_i-883633,pick item
pick_i-883618,pick item
create_p-660509,create package
send_p-660504,send package
confirm_o-990883,confirm order
pick_i-883510,pick item
pick_i-883593,pick item
confirm_o-990905,confirm order
deliver_p-660502,package delivered
pick_i-883635,pick item
pick_i-883544,pick item
place_o-990907,place order
pick_i-883514,pick item
pick_i-883573,pick item
create_p-660510,create package
deliver_p-660500,package delivered
reminder_o-990783_214,payment reminder
pick_i-883625,pick item
pick_i-883639,pick item
pay_o-990900,pay order
pay_o-990837,pay order
confirm_o-990906,confirm order
pay_o-990606,pay order
pay_o-990788,pay order
place_o-990908,place order
confirm_o-990894,confirm order
pay_o-990869,pay order
pick_i-883603,pick item
pick_i-883567,pick item
pay_o-990905,pay order
send_p-660506,send package
pick_i-883642,pick item
out_of_stock_i-883630,item out of stock
confirm_o-990902,confirm order
confirm_o-990907,confirm order
pay_o-990888,pay order
out_of_stock_i-883629,item out of stock
pick_i-883494,pick item
create_p-660511,create package
pick_i-883404,pick item
pick_i-883643,pick item
pick_i-883585,pick item
send_p-660503,send package
place_o-990909,place order
pick_i-883627,pick item
pay_o-990884,pay order
fail_p-660507_142,failed delivery
pick_i-883551,pick item
deliver_p-660507,package delivered
confirm_o-990908,confirm order
send_p-660509,send package
pick_i-883295,pick item
create_p-660512,create package
reorder_i-883547,reorder item
send_p-660505,send package
place_o-990910,place order
pick_i-883646,pick item
pick_i-883529,pick item
send_p-660512,send package
deliver_p-660512,package delivered
pay_o-990776,pay order
fail_p-660503_143,failed delivery
pick_i-883292,pick item
reminder_o-990790_215,payment reminder
place_o-990911,place order
place_o-990912,place order
place_o-990913,place order
pick_i-883545,pick item
deliver_p-660504,package delivered
pay_o-990895,pay order
pick_i-883655,pick item
confirm_o-990910,confirm order
out_of_stock_i-883647,item out of stock
send_p-660510,send package
pay_o-990637,pay order
deliver_p-660505,package delivered
pay_o-990902,pay order
pick_i-883661,pick item
out_of_stock_i-883574,item out of stock
pick_i-883657,pick item
pick_i-883381,pick item
pick_i-883492,pick item
reorder_i-883630,reorder item
pick_i-883586,pick item
create_p-660513,create package
place_o-990914,place order
reorder_i-883591,reorder item
send_p-660508,send package
out_of_stock_i-883662,item out of stock
pick_i-883623,pick item
pay_o-990773,pay order
reorder_i-883556,reorder item
send_p-660513,send package
pick_i-883634,pick item
pick_i-883357,pick item
reminder_o-990782_216,payment reminder
pick_i-882577,pick item
pick_i-883553,pick item
create_p-660514,create package
pick_i-883626,pick item
pick_i-883384,pick item
fail_p-660509_144,failed delivery
pick_i-883665,pick item
pick_i-883465,pick item
confirm_o-990909,confirm order
place_o-990915,place order
pay_o-990907,pay order
confirm_o-990912,confirm order
pick_i-883234,pick item
pick_i-883490,pick item
confirm_o-990913,confirm order
reorder_i-883469,reorder item
out_of_stock_i-883650,item out of stock
deliver_p-660510,package delivered
pick_i-883653,pick item
pick_i-883666,pick item
send_p-660511,send package
pay_o-990858,pay order
pick_i-883640,pick item
pick_i-883611,pick item
out_of_stock_i-883654,item out of stock
place_o-990916,place order
pay_o-990817,pay order
fail_p-660503_145,failed delivery
pick_i-883258,pick item
fail_p-660503_146,failed delivery
deliver_p-660506,package delivered
confirm_o-990911,confirm order
reorder_i-883616,reorder item
out_of_stock_i-883660,item out of stock
pay_o-990897,pay order
out_of_stock_i-883652,item out of stock
pick_i-883503,pick item
pick_i-883641,pick item
create_p-660515,create package
pick_i-883617,pick item
reorder_i-883613,reorder item
deliver_p-660503,package delivered
pick_i-883671,pick item
pay_o-990818,pay order
pick_i-883426,pick item
place_o-990917,place order
confirm_o-990914,confirm order
pick_i-883674,pick item
deliver_p-660513,package delivered
deliver_p-660508,package delivered
reorder_i-883662,reorder item
reorder_i-883621,reorder item
pick_i-883672,pick item
pick_i-883673,pick item
create_p-660516,create package
confirm_o-990915,confirm order
reorder_i-883652,reorder item
place_o-990918,place order
pick_i-883668,pick item
out_of_stock_i-883619,item out of stock
reorder_i-883574,reorder item
confirm_o-990916,confirm order
place_o-990919,place order
reorder_i-883596,reorder item
reorder_i-883532,reorder item
fail_p-660511_147,failed delivery
reorder_i-883650,reorder item
place_o-990920,place order
pick_i-883680,pick item
deliver_p-660511,package delivered
pick_i-883679,pick item
confirm_o-990903,confirm order
confirm_o-990917,confirm order
reorder_i-883559,reorder item
place_o-990921,place order
send_p-660514,send package
pay_o-990863,pay order
pick_i-883620,pick item
create_p-660517,create package
pick_i-883532,pick item
confirm_o-990921,confirm order
confirm_o-990918,confirm order
pick_i-883644,pick item
out_of_stock_i-883681,item out of stock
pick_i-882905,pick item
pick_i-883636,pick item
place_o-990922,place order
send_p-660515,send package
pay_o-990866,pay order
confirm_o-990919,confirm order
reorder_i-883619,reorder item
send_p-660516,send package
pick_i-883687,pick item
deliver_p-660509,package delivered
pay_o-990815,pay order
place_o-990923,place order
pay_o-990896,pay order
pay_o-990898,pay order
fail_p-660516_148,failed delivery
pick_i-883140,pick item
send_p-660517,send package
out_of_stock_i-883675,item out of stock
pick_i-883685,pick item
place_o-990924,place order
confirm_o-990920,confirm order
pick_i-883678,pick item
create_p-660518,create package
pick_i-883338,pick item
pick_i-883591,pick item
pay_o-990915,pay order
pick_i-883689,pick item
pick_i-883524,pick item
pick_i-883651,pick item
create_p-660519,create package
out_of_stock_i-883669,item out of stock
pick_i-883215,pick item
pay_o-990881,pay order
deliver_p-660514,package delivered
pick_i-883676,pick item
pick_i-883659,pick item
place_o-990925,place order
pick_i-883596,pick item
pick_i-883686,pick item
confirm_o-990924,confirm order
send_p-660518,send package
pick_i-883688,pick item
create_p-660520,create package
place_o-990926,place order
fail_p-660516_149,failed delivery
out_of_stock_i-883667,item out of stock
confirm_o-990926,confirm order
place_o-990927,place order
reminder_o-990679_217,payment reminder
place_o-990928,place order
reminder_o-990801_218,payment reminder
reminder_o-990803_219,payment reminder
place_o-990929,place order
reminder_o-990806_220,payment reminder
create_p-660521,create package
place_o-990930,place order
reorder_i-883675,reorder item
pick_i-883714,pick item
confirm_o-990928,confirm order
pick_i-883694,pick item
place_o-990931,place order
confirm_o-990927,confirm order
reminder_o-990814_221,payment reminder
deliver_p-660515,package delivered
pick_i-883670,pick item
pick_i-883707,pick item
pick_i-883637,pick item
pay_o-990794,pay order
pay_o-990878,pay order
out_of_stock_i-883692,item out of stock
send_p-660519,send package
confirm_o-990922,confirm order
deliver_p-660516,package delivered
reorder_i-883629,reorder item
send_p-660521,send package
pick_i-883706,pick item
confirm_o-990931,confirm order
reorder_i-883669,reorder item
pay_o-990899,pay order
place_o-990932,place order
pick_i-883576,pick item
pay_o-990874,pay order
reorder_i-883681,reorder item
deliver_p-660518,package delivered
confirm_o-990929,confirm order
confirm_o-990925,confirm order
pick_i-883699,pick item
place_o-990933,place order
pick_i-883708,pick item
reorder_i-883660,reorder item
pick_i-883656,pick item
out_of_stock_i-883631,item out of stock
reorder_i-883692,reorder item
pick_i-883719,pick item
deliver_p-660519,package delivered
pick_i-883645,pick item
confirm_o-990930,confirm order
deliver_p-660517,package delivered
pick_i-883695,pick item
create_p-660522,create package
send_p-660522,send package
place_o-990934,place order
pay_o-990914,pay order
out_of_stock_i-883721,item out of stock
pick_i-883703,pick item
pick_i-883723,pick item
pick_i-883727,pick item
pick_i-883697,pick item
reorder_i-883721,reorder item
pick_i-883663,pick item
confirm_o-990923,confirm order
pick_i-883664,pick item
create_p-660523,create package
pay_o-990638,pay order
pay_o-990892,pay order
pick_i-883662,pick item
send_p-660520,send package
pay_o-990903,pay order
place_o-990935,place order
reorder_i-883631,reorder item
pick_i-883684,pick item
confirm_o-990933,confirm order
pick_i-883729,pick item
deliver_p-660520,package delivered
pick_i-883658,pick item
place_o-990936,place order
pick_i-883622,pick item
reminder_o-990700_222,payment reminder
place_o-990937,place order
place_o-990938,place order
deliver_p-660522,package delivered
pick_i-883698,pick item
pick_i-883691,pick item
pick_i-883726,pick item
pick_i-883746,pick item
confirm_o-990938,confirm order
pick_i-883648,pick item
create_p-660524,create package
pick_i-883616,pick item
deliver_p-660521,package delivered
pick_i-883743,pick item
place_o-990939,place order
pick_i-883704,pick item
pick_i-883701,pick item
create_p-660525,create package
reorder_i-883667,reorder item
confirm_o-990935,confirm order
send_p-660524,send package
pick_i-883735,pick item
send_p-660523,send package
pay_o-990806,pay order
confirm_o-990934,confirm order
reorder_i-883615,reorder item
reorder_i-883647,reorder item
pick_i-883748,pick item
create_p-660526,create package
pick_i-883693,pick item
pay_o-990934,pay order
pick_i-883638,pick item
pay_o-990938,pay order
pick_i-883649,pick item
pay_o-990868,pay order
pick_i-883731,pick item
place_o-990940,place order
out_of_stock_i-883728,item out of stock
pay_o-990911,pay order
pick_i-883717,pick item
pay_o-990916,pay order
place_o-990941,place order
pay_o-990891,pay order
pick_i-883741,pick item
pick_i-883730,pick item
pick_i-883602,pick item
confirm_o-990940,confirm order
confirm_o-990937,confirm order
out_of_stock_i-883737,item out of stock
out_of_stock_i-883734,item out of stock
confirm_o-990936,confirm order
confirm_o-990932,confirm order
pick_i-883750,pick item
create_p-660527,create package
pick_i-883287,pick item
pay_o-990932,pay order
place_o-990942,place order
pick_i-883715,pick item
reorder_i-883737,reorder item
pick_i-883754,pick item
pick_i-883742,pick item
send_p-660526,send package
out_of_stock_i-883720,item out of stock
pay_o-990925,pay order
pick_i-883716,pick item
reorder_i-883453,reorder item
pay_o-990854,pay order
pick_i-883696,pick item
place_o-990943,place order
pick_i-883683,pick item
pick_i-883725,pick item
create_p-660528,create package
pick_i-883759,pick item
place_o-990944,place order
pay_o-990872,pay order
reorder_i-883734,reorder item
pick_i-883769,pick item
place_o-990945,place order
out_of_stock_i-883711,item out of stock
reorder_i-883728,reorder item
fail_p-660526_150,failed delivery
pay_o-990933,pay order
pick_i-883700,pick item
create_p-660529,create package
deliver_p-660526,package delivered
pick_i-883677,pick item
place_o-990946,place order
send_p-660525,send package
confirm_o-990946,confirm order
pick_i-883453,pick item
pay_o-990908,pay order
deliver_p-660525,package delivered
confirm_o-990945,confirm order
pick_i-883766,pick item
pick_i-883713,pick item
pick_i-883712,pick item
send_p-660528,send package
deliver_p-660523,package delivered
pick_i-883736,pick item
pick_i-883744,pick item
confirm_o-990942,confirm order
reorder_i-883654,reorder item
pay_o-990901,pay order
reorder_i-883720,reorder item
pick_i-883738,pick item
create_p-660530,create package
pick_i-883777,pick item
pick_i-883600,pick item
pick_i-883775,pick item
pick_i-883758,pick item
out_of_stock_i-883755,item out of stock
send_p-660529,send package
place_o-990947,place order
pick_i-883765,pick item
pick_i-883781,pick item
send_p-660527,send package
out_of_stock_i-883756,item out of stock
pay_o-990942,pay order
pick_i-883739,pick item
pick_i-883690,pick item
pick_i-883778,pick item
pick_i-883682,pick item
place_o-990948,place order
deliver_p-660524,package delivered
pay_o-990912,pay order
pick_i-883574,pick item
pick_i-883749,pick item
reorder_i-883711,reorder item
confirm_o-990939,confirm order
pay_o-990921,pay order
pick_i-883747,pick item
create_p-660531,create package
pick_i-883752,pick item
confirm_o-990948,confirm order
place_o-990949,place order
pick_i-883772,pick item
deliver_p-660528,package delivered
out_of_stock_i-883751,item out of stock
out_of_stock_i-883764,item out of stock
reorder_i-883579,reorder item
confirm_o-990949,confirm order
pay_o-990909,pay order
send_p-660531,send package
pick_i-883745,pick item
pay_o-990814,pay order
pick_i-883710,pick item
pay_o-990885,pay order
out_of_stock_i-883788,item out of stock
send_p-660530,send package
pay_o-990910,pay order
out_of_stock_i-883753,item out of stock
place_o-990950,place order
pick_i-883740,pick item
out_of_stock_i-883770,item out of stock
pick_i-883732,pick item
pick_i-883780,pick item
pick_i-883771,pick item
pick_i-882532,pick item
create_p-660532,create package
place_o-990951,place order
deliver_p-660529,package delivered
pay_o-990929,pay order
place_o-990952,place order
place_o-990953,place order
reorder_i-883756,reorder item
confirm_o-990952,confirm order
pick_i-883793,pick item
pick_i-883675,pick item
out_of_stock_i-883762,item out of stock
pick_i-883547,pick item
deliver_p-660530,package delivered
pick_i-883207,pick item
confirm_o-990947,confirm order
pay_o-990700,pay order
place_o-990954,place order
confirm_o-990944,confirm order
reorder_i-883762,reorder item
pick_i-883768,pick item
pick_i-883718,pick item
reminder_o-990836_223,payment reminder
pick_i-883796,pick item
create_p-660533,create package
out_of_stock_i-883776,item out of stock
pay_o-990757,pay order
reorder_i-883788,reorder item
confirm_o-990941,confirm order
pick_i-883789,pick item
pick_i-883660,pick item
send_p-660532,send package
out_of_stock_i-883722,item out of stock
confirm_o-990950,confirm order
pick_i-883737,pick item
create_p-660534,create package
deliver_p-660527,package delivered
place_o-990955,place order
pick_i-883364,pick item
pick_i-883805,pick item
pick_i-883615,pick item
pick_i-883366,pick item
send_p-660533,send package
pick_i-883757,pick item
pick_i-883261,pick item
out_of_stock_i-883702,item out of stock
reorder_i-883751,reorder item
place_o-990956,place order
pick_i-883681,pick item
pick_i-883654,pick item
create_p-660535,create package
send_p-660535,send package
pick_i-883774,pick item
pick_i-883767,pick item
deliver_p-660531,package delivered
pick_i-883808,pick item
pick_i-883705,pick item
confirm_o-990956,confirm order
out_of_stock_i-883798,item out of stock
pick_i-883804,pick item
pick_i-883791,pick item
place_o-990957,place order
pay_o-990931,pay order
deliver_p-660533,package delivered
pay_o-990941,pay order
pick_i-883629,pick item
pick_i-883810,pick item
create_p-660536,create package
pick_i-883790,pick item
pick_i-883797,pick item
pick_i-883786,pick item
pay_o-990926,pay order
pick_i-883785,pick item
pick_i-883382,pick item
create_p-660537,create package
reorder_i-883764,reorder item
out_of_stock_i-883783,item out of stock
pick_i-883474,pick item
place_o-990958,place order
pay_o-990928,pay order
confirm_o-990953,confirm order
pay_o-990918,pay order
pick_i-883802,pick item
confirm_o-990955,confirm order
deliver_p-660532,package delivered
place_o-990959,place order
pick_i-883621,pick item
pick_i-883773,pick item
pick_i-883652,pick item
pick_i-883650,pick item
create_p-660538,create package
send_p-660537,send package
place_o-990960,place order
pick_i-883669,pick item
reorder_i-883753,reorder item
place_o-990961,place order
pay_o-990919,pay order
pick_i-883302,pick item
reorder_i-883755,reorder item
reorder_i-883722,reorder item
pick_i-883709,pick item
pick_i-883803,pick item
send_p-660534,send package
pick_i-883609,pick item
reorder_i-883798,reorder item
out_of_stock_i-883795,item out of stock
pick_i-883794,pick item
create_p-660539,create package
place_o-990962,place order
out_of_stock_i-883830,item out of stock
confirm_o-990951,confirm order
pick_i-883788,pick item
fail_p-660535_151,failed delivery
confirm_o-990959,confirm order
place_o-990963,place order
out_of_stock_i-883806,item out of stock
pick_i-883631,pick item
deliver_p-660534,package delivered
pick_i-883755,pick item
confirm_o-990962,confirm order
send_p-660539,send package
pick_i-883784,pick item
place_o-990964,place order
confirm_o-990957,confirm order
pay_o-990836,pay order
pick_i-883831,pick item
pick_i-883763,pick item
create_p-660540,create package
pick_i-883724,pick item
reorder_i-883806,reorder item
place_o-990965,place order
pick_i-883827,pick item
deliver_p-660535,package delivered
deliver_p-660537,package delivered
out_of_stock_i-883820,item out of stock
pick_i-883815,pick item
deliver_p-660539,package delivered
pick_i-883787,pick item
send_p-660536,send package
confirm_o-990960,confirm order
pick_i-883832,pick item
place_o-990966,place order
pick_i-883711,pick item
pick_i-883834,pick item
confirm_o-990943,confirm order
pick_i-883779,pick item
create_p-660541,create package
place_o-990967,place order
pick_i-883841,pick item
place_o-990968,place order
create_p-660542,create package
reminder_o-990720_224,payment reminder
place_o-990969,place order
reminder_o-990845_225,payment reminder
reminder_o-990839_226,payment reminder
reminder_o-990843_227,payment reminder
place_o-990970,place order
pay_o-990945,pay order
out_of_stock_i-883852,item out of stock
pick_i-883842,pick item
send_p-660540,send package
pick_i-883843,pick item
pick_i-883839,pick item
place_o-990971,place order
pick_i-883829,pick item
pick_i-883816,pick item
pick_i-883857,pick item
send_p-660538,send package
reorder_i-883776,reorder item
pick_i-883582,pick item
pick_i-883847,pick item
pick_i-883833,pick item
confirm_o-990969,confirm order
confirm_o-990954,confirm order
confirm_o-990967,confirm order
pick_i-883846,pick item
place_o-990972,place order
pick_i-883825,pick item
confirm_o-990970,confirm order
pay_o-990946,pay order
pick_i-883835,pick item
create_p-660543,create package
confirm_o-990965,confirm order
confirm_o-990964,confirm order
confirm_o-990961,confirm order
out_of_stock_i-883848,item out of stock
confirm_o-990963,confirm order
deliver_p-660540,package delivered
reorder_i-883820,reorder item
pick_i-883864,pick item
pick_i-883806,pick item
pick_i-883813,pick item
create_p-660544,create package
out_of_stock_i-883782,item out of stock
place_o-990973,place order
confirm_o-990971,confirm order
pick_i-883402,pick item
pick_i-883809,pick item
out_of_stock_i-883856,item out of stock
out_of_stock_i-883801,item out of stock
pick_i-883854,pick item
pick_i-883799,pick item
deliver_p-660538,package delivered
send_p-660541,send package
confirm_o-990958,confirm order
place_o-990974,place order
pick_i-883837,pick item
reorder_i-883830,reorder item
reminder_o-990856_228,payment reminder
pick_i-883828,pick item
pick_i-883850,pick item
pick_i-883819,pick item
create_p-660545,create package
send_p-660544,send package
confirm_o-990973,confirm order
out_of_stock_i-883858,item out of stock
pick_i-883764,pick item
send_p-660543,send package
pick_i-883861,pick item
reorder_i-883770,reorder item
place_o-990975,place order
reminder_o-990844_229,payment reminder
pay_o-990944,pay order
pick_i-883874,pick item
reorder_i-883852,reorder item
deliver_p-660536,package delivered
pick_i-883821,pick item
pay_o-990845,pay order
pick_i-883817,pick item
pay_o-990904,pay order
pick_i-883830,pick item
pick_i-883875,pick item
out_of_stock_i-883845,item out of stock
confirm_o-990966,confirm order
pay_o-990952,pay order
out_of_stock_i-883865,item out of stock
confirm_o-990972,confirm order
out_of_stock_i-883760,item out of stock
confirm_o-990968,confirm order
reminder_o-990744_230,payment reminder
place_o-990976,place order
pay_o-990948,pay order
pick_i-883884,pick item
pick_i-883836,pick item
place_o-990977,place order
pay_o-990843,pay order
reorder_i-883856,reorder item
place_o-990978,place order
pick_i-883873,pick item
confirm_o-990976,confirm order
pick_i-883849,pick item
pick_i-883885,pick item
send_p-660542,send package
reminder_o-990861_231,payment reminder
reorder_i-883702,reorder item
deliver_p-660543,package delivered
send_p-660545,send package
reminder_o-990860_232,payment reminder
reorder_i-883795,reorder item
place_o-990979,place order
pick_i-883792,pick item
create_p-660546,create package
pick_i-883890,pick item
reminder_o-990853_233,payment reminder
pick_i-883876,pick item
pay_o-990950,pay order
pick_i-883824,pick item
out_of_stock_i-883814,item out of stock
pick_i-883862,pick item
pay_o-990844,pay order
pick_i-883753,pick item
pick_i-883733,pick item
pick_i-883888,pick item
pick_i-883818,pick item
reminder_o-990855_234,payment reminder
pick_i-883647,pick item
pick_i-883838,pick item
pick_i-883798,pick item
pay_o-990860,pay order
fail_p-660545_152,failed delivery
pick_i-883866,pick item
reorder_i-883865,reorder item
place_o-990980,place order
pick_i-883823,pick item
pick_i-883892,pick item
pick_i-883880,pick item
create_p-660547,create package
pay_o-990927,pay order
pick_i-883855,pick item
reminder_o-990748_235,payment reminder
send_p-660547,send package
reorder_i-883782,reorder item
pick_i-883776,pick item
place_o-990981,place order
reminder_o-990865_236,payment reminder
pick_i-883883,pick item
pay_o-990958,pay order
reorder_i-883760,reorder item
pick_i-883756,pick item
pick_i-883867,pick item
pick_i-883859,pick item
deliver_p-660544,package delivered
reorder_i-883814,reorder item
confirm_o-990978,confirm order
pick_i-883822,pick item
confirm_o-990979,confirm order
place_o-990982,place order
confirm_o-990980,confirm order
deliver_p-660542,package delivered
out_of_stock_i-883870,item out of stock
pick_i-883887,pick item
out_of_stock_i-883900,item out of stock
pick_i-883877,pick item
reorder_i-883858,reorder item
deliver_p-660541,package delivered
deliver_p-660545,package delivered
pick_i-883222,pick item
create_p-660548,create package
pick_i-883579,pick item
place_o-990983,place order
send_p-660546,send package
out_of_stock_i-883800,item out of stock
pick_i-883894,pick item
pick_i-883871,pick item
pick_i-883915,pick item
place_o-990984,place order
pick_i-883899,pick item
confirm_o-990975,confirm order
reorder_i-883801,reorder item
place_o-990985,place order
place_o-990986,place order
confirm_o-990974,confirm order
confirm_o-990983,confirm order
pay_o-990974,pay order
pick_i-883728,pick item
pick_i-883886,pick item
pay_o-990943,pay order
pick_i-883924,pick item
reorder_i-883870,reorder item
confirm_o-990977,confirm order
confirm_o-990984,confirm order
place_o-990987,place order
pick_i-883907,pick item
pick_i-883902,pick item
create_p-660549,create package
pay_o-990949,pay order
pick_i-883891,pick item
fail_p-660547_153,failed delivery
pay_o-990967,pay order
pick_i-883812,pick item
pick_i-883920,pick item
confirm_o-990982,confirm order
pick_i-883914,pick item
pick_i-883930,pick item
create_p-660550,create package
out_of_stock_i-883904,item out of stock
confirm_o-990987,confirm order
out_of_stock_i-883872,item out of stock
place_o-990988,place order
out_of_stock_i-883878,item out of stock
out_of_stock_i-883926,item out of stock
pick_i-883619,pick item
send_p-660548,send package
pick_i-883925,pick item
pay_o-990980,pay order
pick_i-883901,pick item
confirm_o-990986,confirm order
pick_i-883917,pick item
pick_i-883923,pick item
pick_i-883936,pick item
pay_o-990961,pay order
reorder_i-883926,reorder item
send_p-660550,send package
pay_o-990953,pay order
place_o-990989,place order
pick_i-883879,pick item
create_p-660551,create package
pick_i-883853,pick item
out_of_stock_i-883935,item out of stock
reorder_i-883800,reorder item
pay_o-990962,pay order
deliver_p-660546,package delivered
pick_i-883911,pick item
create_p-660552,create package
send_p-660552,send package
pick_i-883909,pick item
pick_i-883844,pick item
place_o-990990,place order
pick_i-883863,pick item
confirm_o-990989,confirm order
pick_i-883945,pick item
pick_i-883869,pick item
pick_i-883860,pick item
reminder_o-990867_237,payment reminder
deliver_p-660548,package delivered
confirm_o-990990,confirm order
pick_i-883942,pick item
pick_i-883761,pick item
place_o-990991,place order
pick_i-883910,pick item
pay_o-990979,pay order
confirm_o-990991,confirm order
pick_i-883948,pick item
out_of_stock_i-883933,item out of stock
pay_o-990922,pay order
pick_i-883468,pick item
deliver_p-660547,package delivered
place_o-990992,place order
send_p-660551,send package
pick_i-883941,pick item
pick_i-883811,pick item
create_p-660553,create package
pick_i-883882,pick item
send_p-660553,send package
place_o-990993,place order
create_p-660554,create package
place_o-990994,place order
confirm_o-990988,confirm order
confirm_o-990981,confirm order
pay_o-990987,pay order
send_p-660554,send package
pick_i-883943,pick item
pick_i-883954,pick item
pick_i-883966,pick item
pay_o-990990,pay order
pick_i-883946,pick item
out_of_stock_i-883906,item out of stock
pick_i-883889,pick item
pick_i-883956,pick item
send_p-660549,send package
deliver_p-660553,package delivered
place_o-990995,place order
pay_o-990913,pay order
pick_i-883959,pick item
pay_o-990957,pay order
pick_i-883957,pick item
pay_o-990984,pay order
deliver_p-660549,package delivered
pick_i-883958,pick item
deliver_p-660552,package delivered
pick_i-883868,pick item
pick_i-883905,pick item
create_p-660555,create package
pick_i-883938,pick item
place_o-990996,place order
confirm_o-990995,confirm order
deliver_p-660551,package delivered
reorder_i-883935,reorder item
pick_i-883856,pick item
pick_i-883807,pick item
out_of_stock_i-883929,item out of stock
send_p-660555,send package
place_o-990997,place order
pick_i-883968,pick item
pick_i-883865,pick item
reorder_i-883783,reorder item
pay_o-990930,pay order
deliver_p-660554,package delivered
out_of_stock_i-883937,item out of stock
pick_i-883934,pick item
create_p-660556,create package
pick_i-883974,pick item
pick_i-883971,pick item
pick_i-883977,pick item
pick_i-883976,pick item
out_of_stock_i-883947,item out of stock
pick_i-883801,pick item
out_of_stock_i-883955,item out of stock
confirm_o-990985,confirm order
